Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,-1.0,2
CS121,Ngôn ngữ lập trình,-1.0,3
EC102,Nhập môn kinh tế học,-1.0,2
GE111,Tiếng Anh sơ cấp 1,5.6,2
GZ101,Tiếng Trung 1,-1.0,2
IP401,Thực tập ngành Khoa học máy tính,0.0,2
MA101,"Logic, suy luận toán học và kỹ thuật đếm",-1.0,3
ML113,Triết học Mác - Lênin,6.6,3
ML115,Chủ nghĩa xã hội khoa học,4.0,2
NA151,Khoa học môi trường,-1.0,2
PG110,GDTC: Bơi cơ bản,-1.0,1
PG113,GDTC: Bóng rổ cơ bản,0.0,1
PG121,Giáo dục quốc phòng,5.6,4
SH131,Pháp luật đại cương,0.0,2
VL101,Tiếng Việt thực hành,7.0,2
AD215,Ứng dụng PowerPoint,-1.0,3
AD250,Dinh dưỡng và tiết chế,0.0,3
CS110,Kỹ thuật số,-1.0,2
SM201,Phương pháp luận nghiên cứu khoa học,0.0,3
