Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,5.0,2
CS121,Ngôn ngữ lập trình,7.2,3
CS122,Lập trình hướng đối tượng,6.0,3
EC101,Kinh tế học đại cương,5.6,3
FN201A,Lý thuyết tài chính tiền tệ,5.3,2
FN211,Tài chính doanh nghiệp,5.1,3
GE100,Tiếng Anh cho người mới bắt đầu,5.0,2
GE101A,Tiếng Anh sơ cấp 1,5.0,2
GE102A,Tiếng Anh sơ cấp 2,4.4,2
GE201A,Tiếng Anh sơ trung cấp 1,3.5,2
GE202A,Tiếng Anh sơ trung cấp 2,3.8,2
GJ101,Tiếng Nhật 1,5.0,2
GJ102,Tiếng Nhật 2,5.0,2
IM201,Kỹ năng soạn thảo VB (MS office),9.0,3
IS101,Tin văn phòng,10.0,3
MA102,Toán cơ sở,5.0,3
ML111,Triết học Mác – Lênin,7.0,2
ML112,Kinh tế chính trị và CNXH khoa học,6.3,3
ML202,Tư tưởng Hồ Chí Minh,7.6,2
ML203,Đường lối cách mạng của Đảng CS Việt Nam,8.5,3
NA151,Khoa học môi trường,5.0,2
PG101,GDTC: Lý thuyết,6.7,1
PG102,GDTC: Thể dục cổ truyền cơ bản,9.0,1
PG103,GDTC: Thể dục cổ truyền nâng cao,4.0,1
PG106,GDTC: Bóng bàn cơ bản,6.0,1
PG115,GDTC: Bóng chuyền cơ bản,4.7,1
PG121,Giáo dục quốc phòng,7.1,4
SH131,Pháp luật đại cương,5.0,2
AC201,Nguyên lý kế toán,6.3,3
AC210,Kế toán doanh nghiệp,5.8,3
AD211,Văn hóa Hà Nội,6.0,2
BA101,Quản trị học,5.3,2
BA313,Quản trị chiến lược,8.0,3
BK201,Ngân hàng thương mại 1,5.5,3
CF212,Cấu trúc dữ liệu,5.0,3
CS110,Kỹ thuật số,6.0,2
CS223,Lập trình Java,0.0,3
CS316,Hệ điều hành Unix,5.8,3
CS324,Kỹ thuật lập trình,5.0,2
EC202,Kinh tế vi mô,5.1,2
EC203,Kinh tế vĩ mô,-1.0,2
FN221,Tài chính công,5.3,2
IS222,Cơ sở dữ liệu,5.0,3
IS322,Hệ quản trị cơ sở dữ liệu,7.0,3
IS332,Phân tích thiết kế hướng đối tượng,6.8,3
IS333,Phân tích thiết kế hệ thống thông tin,7.0,2
MA142,"Đại số tuyến tính, giải tích và ứng dụng trong kinh tế",5.1,4
MA231,Xác suất thống kê ứng dụng,5.2,4
MA241,Toán tài chính,3.7,2
MI312,Đồ họa,5.3,2
MK201,Nguyên lý marketing,7.9,2
MK311,Quản trị Marketing,9.0,3
MK312,Quản trị thương hiệu,8.2,2
PE201,Tiếng Anh trong tin học 1A,3.6,2
PE302,Tiếng Anh trong tin học 1B,-1.0,2
SE302,Công nghệ phần mềm,7.3,2
SM201,Phương pháp luận nghiên cứu khoa học,8.5,3
