Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,4.0,2
CS121,Ngôn ngữ lập trình,7.0,3
CS122,Lập trình hướng đối tượng,0.0,3
GE100,Tiếng Anh cho người mới bắt đầu,5.8,2
MA102,Toán cơ sở,4.0,3
MA110A,Giải tích 1A,1.0,2
MA111A,Giải tích 2A,2.0,2
MA111B,Giải tích 2B,2.0,2
MA120A,Đại số tuyến tính 1,1.1,2
ML111,Triết học Mác – Lênin,8.0,2
ML112B,Chủ nghĩa xã hội khoa học,0.0,2
ML203,Đường lối cách mạng của Đảng CS Việt Nam,0.0,3
NA151,Khoa học môi trường,5.0,2
PG100,Giáo dục thể chất,6.7,4
PG121,Giáo dục quốc phòng,7.3,4
SH131,Pháp luật đại cương,3.5,2
CF301,Ngôn ngữ hình thức và Otomat,0.0,3
CS110,Kỹ thuật số,5.5,2
IS222,Cơ sở dữ liệu,1.0,3
MA212,Phương trình vi phân,4.2,2
MI312,Đồ họa,0.0,2
