Mã HP,Tên HP,Điểm,Số TC
AJ214,Văn hóa Nhật Bản 1,7.4,2
AJ404,Tiếng Nhật giao tiếp doanh nghiệp,8.0,2
AJ408,Văn học Nhật Bản 1,4.2,2
CS100,Tin đại cương,6.1,2
CS101,Công dân số,7.8,2
CS110,Kỹ thuật số,6.1,2
CS121,Ngôn ngữ lập trình,5.1,3
CS122,Lập trình hướng đối tượng,8.7,3
CS212,Kiến trúc máy tính,7.2,3
EC102,Nhập môn kinh tế học,4.0,2
GE101,Tiếng Anh sơ cấp 1,8.0,2
GE102,Tiếng Anh sơ cấp 2,7.4,2
GE103,Tiếng Anh sơ cấp 3,7.1,2
GE201,Tiếng Anh sơ trung cấp 1,10.0,2
GE202,Tiếng Anh sơ trung cấp 2,10.0,2
GE205,Tiếng Anh sơ trung cấp 3,10.0,2
GJ101,Tiếng Nhật 1,7.0,2
GJ102,Tiếng Nhật 2,7.0,2
GJ141,Tiếng Nhật sơ cấp 1,7.0,4
GJ142,Tiếng Nhật sơ cấp 2,6.0,4
GJ143,Tiếng Nhật sơ cấp 3,8.1,4
GJ174,Bổ trợ kỹ năng tiếng Nhật sơ cấp,8.4,2
GJ270,Bổ trợ kỹ năng tiếng Nhật trung cấp 1,9.5,2
GJ272,Bổ trợ kỹ năng tiếng Nhật trung cấp 2,8.3,2
GJ273,Bổ trợ kỹ năng tiếng Nhật trung cấp 3,9.0,2
GJ343,Tiếng Nhật cao cấp 1,6.4,4
GJ344,Tiếng Nhật cao cấp 2,8.2,4
GJ371,Bổ trợ kỹ năng tiếng Nhật cao cấp 1,8.0,2
GJ372,Bổ trợ kỹ năng tiếng Nhật cao cấp 2,7.2,2
IP303,Tiếng Nhật văn phòng,8.5,2
IS222,Cơ sở dữ liệu,2.3,3
MA100,Logic và suy luận toán học,6.8,2
MA101,"Logic, suy luận toán học và kỹ thuật đếm",7.0,3
MA104,Số và cấu trúc đại số,2.8,3
MA120,Đại số tuyến tính,6.3,3
ML111,Triết học Mác – Lênin,7.4,2
ML112,Kinh tế chính trị và CNXH khoa học,7.4,3
ML202,Tư tưởng Hồ Chí Minh,8.5,2
ML204,Lịch sử Đảng,9.2,2
NA151,Khoa học môi trường,8.6,2
PG106,GDTC: Bóng bàn cơ bản,-1.0,1
PG113,GDTC: Bóng rổ cơ bản,8.0,1
PG115,GDTC: Bóng chuyền cơ bản,8.0,1
PG118,GDTC: Thể dục cơ bản,5.3,1
PG121,Giáo dục quốc phòng,6.8,4
SH131,Pháp luật đại cương,8.4,2
TJ315,Dịch viết 1,6.3,2
TJ415,Dịch nói 1,6.9,2
VL101,Tiếng Việt thực hành,8.0,2
AJ201,Ngữ pháp tiếng Nhật 1,8.9,2
AJ304,Ngữ pháp tiếng Nhật 2,7.3,2
AJ311,Đất nước học Nhật Bản,5.8,2
AJ315,Văn bản tiếng Nhật,8.3,3
AJ428B,CĐTN: Quản trị sản xuất trong các DN Nhật Bản,7.0,3
AJ452,Kỹ năng giao tiếp tiếng Nhật,5.5,2
AJ461,Tiếng Nhật truyền thông,5.1,3
GJ240,Tiếng Nhật trung cấp 1,8.9,4
GJ242,Tiếng Nhật trung cấp 2,8.4,4
GJ243,Tiếng Nhật trung cấp 3,8.1,4
MA232,Thống kê xã hội học,7.9,3
PJ321,Tiếng Nhật marketing 1,5.9,2
PJ323,Tiếng Nhật kế toán 1,6.4,2
PJ325,Tiếng Nhật kinh tế 1,6.9,2
PJ424,Tiếng Nhật kinh tế 2,6.6,2
PJ425,Tiếng Nhật marketing 2,4.4,2
SH111,Lịch sử văn minh thế giới,9.0,2
VC200,Văn hoá Việt Nam,2.3,2
VL100,Ngôn ngữ học đại cương,8.3,2
