Mã HP,Tên HP,Điểm,Số TC
CF212,Cấu trúc dữ liệu,4.0,3
CS100,Tin đại cương,5.4,2
CS110,Kỹ thuật số,3.3,2
CS121,Ngôn ngữ lập trình,5.6,3
CS122,Lập trình hướng đối tượng,2.1,3
CS212,Kiến trúc máy tính,-1.0,3
GE101,Tiếng Anh sơ cấp 1,4.5,2
GE102,Tiếng Anh sơ cấp 2,-1.0,2
IS222,Cơ sở dữ liệu,2.2,3
MA101,"Logic, suy luận toán học và kỹ thuật đếm",4.5,3
MA104,Số và cấu trúc đại số,-1.0,3
MA120,Đại số tuyến tính,-1.0,3
ML113,Triết học Mác - Lênin,6.8,3
ML114,Kinh tế chính trị Mác - Lênin,6.8,2
ML202,Tư tưởng Hồ Chí Minh,-1.0,2
ML204,Lịch sử Đảng,-1.0,2
SH131,Pháp luật đại cương,-1.0,2
