Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,5.8,2
CS102,Công dân số,4.0,2
CS121,Ngôn ngữ lập trình,5.4,3
CS122,Lập trình hướng đối tượng,4.0,3
GE101,Tiếng Anh sơ cấp 1,6.0,2
GE102,Tiếng Anh sơ cấp 2,7.1,2
GE103,Tiếng Anh sơ cấp 3,4.6,2
GE201,Tiếng Anh sơ trung cấp 1,4.6,2
GE222,Tiếng Anh sơ trung cấp 2,0.0,2
GJ101,Tiếng Nhật 1,4.0,2
GJ102,Tiếng Nhật 2,0.0,2
IS345,An toàn thông tin,0.0,3
MA101,"Logic, suy luận toán học và kỹ thuật đếm",4.0,3
MA104,Số và cấu trúc đại số,4.0,3
MA239,Xác suất thống kê,-1.0,4
ML113,Triết học Mác - Lênin,9.4,3
ML114,Kinh tế chính trị Mác - Lênin,8.4,2
ML202,Tư tưởng Hồ Chí Minh,8.2,2
ML204,Lịch sử Đảng,6.6,2
NA151,Khoa học môi trường,8.3,2
PG102,GDTC: Thể dục cổ truyền cơ bản,3.6,1
PG106,GDTC: Bóng bàn cơ bản,10.0,1
PG113,GDTC: Bóng rổ cơ bản,0.0,1
PG118,GDTC: Thể dục cơ bản,0.0,1
PG121,Giáo dục quốc phòng,7.0,4
SH131,Pháp luật đại cương,8.3,2
VL101,Tiếng Việt thực hành,7.6,2
AD312,Bóng đá,8.0,4
CF212,Cấu trúc dữ liệu,5.0,3
CS110,Kỹ thuật số,4.0,2
CS212,Kiến trúc máy tính,6.0,3
CS315,Nguyên lý hệ điều hành,6.1,3
IM206,ứng dụng Excel,-1.0,2
IS222,Cơ sở dữ liệu,4.3,3
IS314,Hệ thống thông tin,8.3,3
IS322,Hệ quản trị cơ sở dữ liệu,4.0,3
IS332,Phân tích thiết kế hướng đối tượng,0.0,3
IS334,Quản lý dự án hệ thống thông tin,0.0,3
MA110,Giải tích 1,4.0,3
MA111,Giải tích 2,3.7,3
MA120,Đại số tuyến tính,4.4,3
MI201,Toán rời rạc,7.5,3
NW212,Mạng máy tính,5.7,2
