Mã HP,Tên HP,Điểm,Số TC
CF212,Cấu trúc dữ liệu,10.0,3
CS100,Tin đại cương,8.5,2
CS102,Công dân số,7.5,2
CS110,Kỹ thuật số,7.3,2
CS121,Ngôn ngữ lập trình,8.8,3
CS122,Lập trình hướng đối tượng,9.5,3
CS212,Kiến trúc máy tính,8.5,3
EC101,Kinh tế học đại cương,6.2,3
GE101,Tiếng Anh sơ cấp 1,-1.0,2
GF101,Tiếng Pháp 1,7.6,2
GF102,Tiếng Pháp 2,8.9,2
IS222,Cơ sở dữ liệu,8.2,3
IS314,Hệ thống thông tin,8.5,3
IS322,Hệ quản trị cơ sở dữ liệu,9.5,3
IS330,Dữ liệu lớn,9.0,2
IS334,Quản lý dự án hệ thống thông tin,7.5,3
IT320,Phát triển ứng dụng với Python,8.7,3
IT333,Công nghệ Web,8.5,3
MA101,"Logic, suy luận toán học và kỹ thuật đếm",8.2,3
MA104,Số và cấu trúc đại số,6.0,3
MA110,Giải tích 1,7.5,3
MA111,Giải tích 2,7.9,3
MA120,Đại số tuyến tính,8.7,3
MA231,Xác suất thống kê ứng dụng,7.3,4
MI201,Toán rời rạc,8.0,3
MI322,Trí tuệ nhân tạo và công nghệ tri thức,8.5,3
ML111,Triết học Mác – Lênin,9.1,2
ML112,Kinh tế chính trị và CNXH khoa học,9.1,3
ML202,Tư tưởng Hồ Chí Minh,9.2,2
ML204,Lịch sử Đảng,8.5,2
NA151,Khoa học môi trường,8.4,2
NW212,Mạng máy tính,6.6,2
SE302,Công nghệ phần mềm,8.3,2
SH131,Pháp luật đại cương,7.0,2
VL101,Tiếng Việt thực hành,6.9,2
AD216,Kỹ năng sống,9.4,3
AD250,Dinh dưỡng và tiết chế,7.8,3
CS223,Lập trình Java,9.7,3
CS314,Lập trình ứng dụng di động,9.0,2
CS315,Nguyên lý hệ điều hành,7.0,3
CS320,Học máy,7.2,3
IP404,Thực tập ngành CNTT,9.5,2
IS332,Phân tích thiết kế hướng đối tượng,7.5,3
IT332,Internet of Things,9.5,2
IT380,Dự án Công nghệ thông tin,7.8,2
IT499,KLTN ngành CNTT,9.4,6
