Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,6.6,2
CS102,Công dân số,5.3,2
CS121,Ngôn ngữ lập trình,7.6,3
CS122,Lập trình hướng đối tượng,5.2,3
EC102,Nhập môn kinh tế học,8.1,2
GE111,Tiếng Anh sơ cấp 1,8.2,2
GE112,Tiếng Anh sơ cấp 2,7.8,2
GE121,Tiếng Anh sơ trung cấp 1,7.8,2
GE222,Tiếng Anh sơ trung cấp 2,7.6,2
GF101,Tiếng Pháp 1,0.0,2
MA101,"Logic, suy luận toán học và kỹ thuật đếm",7.3,3
MA104,Số và cấu trúc đại số,8.2,3
MA239,Xác suất thống kê,0.0,4
ML113,Triết học Mác - Lênin,9.9,3
ML114,Kinh tế chính trị Mác - Lênin,8.3,2
ML115,Chủ nghĩa xã hội khoa học,9.1,2
ML204,Lịch sử Đảng,0.0,2
NA151,Khoa học môi trường,8.5,2
PG102,GDTC: Thể dục cổ truyền cơ bản,7.6,1
PG115,GDTC: Bóng chuyền cơ bản,0.0,1
PG118,GDTC: Thể dục cơ bản,7.2,1
PG121,Giáo dục quốc phòng,7.3,4
SH131,Pháp luật đại cương,8.3,2
VL101,Tiếng Việt thực hành,8.4,2
CS110,Kỹ thuật số,6.9,2
CS212,Kiến trúc máy tính,9.0,3
CS315,Nguyên lý hệ điều hành,0.0,3
IS222,Cơ sở dữ liệu,10.0,3
MA110,Giải tích 1,6.1,3
MA111,Giải tích 2,8.2,3
MA120,Đại số tuyến tính,6.8,3
MI201,Toán rời rạc,0.0,3
NW212,Mạng máy tính,0.0,2
