Mã HP,Tên HP,Điểm,Số TC
CF212,Cấu trúc dữ liệu,-1.0,3
CS100,Tin đại cương,5.7,2
CS110,Kỹ thuật số,5.2,2
CS121,Ngôn ngữ lập trình,4.0,3
CS122,Lập trình hướng đối tượng,3.1,3
CS212,Kiến trúc máy tính,2.1,3
EC102,Nhập môn kinh tế học,6.9,2
GE101,Tiếng Anh sơ cấp 1,6.5,2
GE102,Tiếng Anh sơ cấp 2,6.8,2
GE103,Tiếng Anh sơ cấp 3,7.3,2
GE201,Tiếng Anh sơ trung cấp 1,7.6,2
GE202,Tiếng Anh sơ trung cấp 2,8.0,2
GF101,Tiếng Pháp 1,8.8,2
IS222,Cơ sở dữ liệu,6.7,3
MA101,"Logic, suy luận toán học và kỹ thuật đếm",7.3,3
MA104,Số và cấu trúc đại số,6.5,3
MA110,Giải tích 1,6.1,3
MA111,Giải tích 2,7.2,3
MA120,Đại số tuyến tính,4.3,3
MI201,Toán rời rạc,3.7,3
ML113,Triết học Mác - Lênin,8.3,3
ML114,Kinh tế chính trị Mác - Lênin,8.3,2
ML115,Chủ nghĩa xã hội khoa học,9.0,2
ML202,Tư tưởng Hồ Chí Minh,9.0,2
ML204,Lịch sử Đảng,9.1,2
NA151,Khoa học môi trường,8.9,2
PG122,GDQP: Đường lối quân sự của Đảng,6.0,1
PG123,GDQP: Công tác quốc phòng - an ninh,6.0,1
PG124,GDQP: Quân sự chung,5.0,1
PG125,GDQP: Kỹ thuật bắn súng,-1.0,1
SH131,Pháp luật đại cương,7.3,2
VL101,Tiếng Việt thực hành,8.4,2
