Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,6.3,2
CS121,Ngôn ngữ lập trình,5.0,3
CS122,Lập trình hướng đối tượng,6.2,3
EC101,Kinh tế học đại cương,5.0,3
GE100,Tiếng Anh cho người mới bắt đầu,5.0,2
GE101A,Tiếng Anh sơ cấp 1,5.0,2
GE102A,Tiếng Anh sơ cấp 2,3.4,2
GE201A,Tiếng Anh sơ trung cấp 1,5.0,2
GE202A,Tiếng Anh sơ trung cấp 2,4.4,2
GF101,Tiếng Pháp 1,5.0,2
GF102,Tiếng Pháp 2,5.9,2
IS314,Hệ thống thông tin,5.2,3
MA102,Toán cơ sở,5.3,3
ML111,Triết học Mác – Lênin,5.7,2
ML112,Kinh tế chính trị và CNXH khoa học,5.3,3
ML202,Tư tưởng Hồ Chí Minh,8.5,2
ML203,Đường lối cách mạng của Đảng CS Việt Nam,8.0,3
NA151,Khoa học môi trường,5.0,2
NW322A,Lập trình mạng,1.5,4
PG100,Giáo dục thể chất,8.0,4
PG121,Giáo dục quốc phòng,6.9,4
SH131,Pháp luật đại cương,6.0,2
AD211,Văn hóa Hà Nội,6.0,2
CF201,Lý thuyết thuật toán,5.0,3
CF212,Cấu trúc dữ liệu,5.0,3
CF301,Ngôn ngữ hình thức và Otomat,6.6,3
CS110,Kỹ thuật số,8.9,2
CS212,Kiến trúc máy tính,6.5,3
CS224,Lập trình .Net,5.0,3
CS315,Nguyên lý hệ điều hành,7.0,3
CS316,Hệ điều hành Unix,5.4,3
IS222,Cơ sở dữ liệu,5.0,3
IS322,Hệ quản trị cơ sở dữ liệu,5.0,3
IS332,Phân tích thiết kế hướng đối tượng,6.6,3
IS333,Phân tích thiết kế hệ thống thông tin,5.0,2
MA110,Giải tích 1,5.1,3
MA111,Giải tích 2,6.6,3
MA120,Đại số tuyến tính,6.3,3
MA212,Phương trình vi phân,-1.0,2
MA231,Xác suất thống kê ứng dụng,5.3,4
MI201,Toán rời rạc,5.7,3
MI311,Mã hóa và an toàn dữ liệu,5.0,2
MI312,Đồ họa,6.1,2
MI321,Trí tuệ nhân tạo,6.5,3
MI414,Giao diện người máy,5.0,2
NW212,Mạng máy tính,5.5,2
NW312,Thiết kế và quản trị mạng,5.0,3
NW332,An toàn mạng,5.7,3
PE201,Tiếng Anh trong tin học 1A,6.1,2
PE302,Tiếng Anh trong tin học 1B,5.0,2
PE303,Tiếng Anh trong tin học 2A,5.0,2
PE404,Tiếng Anh trong tin học 2B,7.1,2
SE302,Công nghệ phần mềm,5.0,2
SM201,Phương pháp luận nghiên cứu khoa học,5.0,3
