Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,7.2,2
CS121,Ngôn ngữ lập trình,2.6,3
CS122,Lập trình hướng đối tượng,-1.0,3
EC102,Nhập môn kinh tế học,5.0,2
GE100,Tiếng Anh cho người mới bắt đầu,5.3,2
GE101A,Tiếng Anh sơ cấp 1,4.5,2
GE102A,Tiếng Anh sơ cấp 2,-1.0,2
GZ101,Tiếng Trung 1,8.0,2
GZ102,Tiếng Trung 2,1.5,2
IM001,Kỹ năng CNTT cơ bản,0.0,0
MA101A,"Logic, suy luận toán học và kỹ thuật đếm",4.1,3
ML111,Triết học Mác – Lênin,7.0,2
ML112,Kinh tế chính trị và CNXH khoa học,3.8,3
ML202,Tư tưởng Hồ Chí Minh,7.0,2
ML203,Đường lối cách mạng của Đảng CS Việt Nam,-1.0,3
NA151,Khoa học môi trường,2.6,2
PG100,Giáo dục thể chất,6.7,4
PG113,GDTC: Bóng rổ cơ bản,-1.0,1
PG122,GDQP: Đường lối quân sự của Đảng,7.0,1
PG123,GDQP: Công tác quốc phòng - an ninh,2.0,1
PG124,GDQP: Quân sự chung,8.0,1
PG125,GDQP: Kỹ thuật bắn súng,5.0,1
SH131,Pháp luật đại cương,4.4,2
VL101,Tiếng Việt thực hành,5.5,2
CF212,Cấu trúc dữ liệu,-1.0,3
CS212,Kiến trúc máy tính,-1.0,3
IS222,Cơ sở dữ liệu,-1.0,3
MA110,Giải tích 1,-1.0,3
MA120,Đại số tuyến tính,4.3,3
MA231,Xác suất thống kê ứng dụng,4.5,4
