Mã HP,Tên HP,Điểm,Số TC
CS100A,Nhập môn khoa học máy tính,7.2,2
CS121,Ngôn ngữ lập trình,5.1,3
CS122,Lập trình hướng đối tượng,2.0,3
EC101,Kinh tế học đại cương,0.0,3
EC102,Nhập môn kinh tế học,-1.0,2
GE100,Tiếng Anh cho người mới bắt đầu,5.0,2
GE101A,Tiếng Anh sơ cấp 1,5.5,2
GE102A,Tiếng Anh sơ cấp 2,5.3,2
GE201A,Tiếng Anh sơ trung cấp 1,5.9,2
GE202A,Tiếng Anh sơ trung cấp 2,0.0,2
GF101,Tiếng Pháp 1,0.0,2
GJ101,Tiếng Nhật 1,-1.0,2
ML111,Triết học Mác – Lênin,6.0,2
ML112,Kinh tế chính trị và CNXH khoa học,4.7,3
ML202,Tư tưởng Hồ Chí Minh,-1.0,2
ML203,Đường lối cách mạng của Đảng CS Việt Nam,5.0,3
NA151,Khoa học môi trường,8.0,2
PG101,GDTC: Lý thuyết,5.9,1
PG106,GDTC: Bóng bàn cơ bản,-1.0,1
PG121,Giáo dục quốc phòng,5.7,4
SH131,Pháp luật đại cương,5.0,2
IS222,Cơ sở dữ liệu,0.0,3
NW212,Mạng máy tính,0.0,2
