Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,6.4,2
CS121,Ngôn ngữ lập trình,3.3,3
CS122,Lập trình hướng đối tượng,1.2,3
EC102,Nhập môn kinh tế học,5.9,2
GE101,Tiếng Anh sơ cấp 1,10.0,2
GE102,Tiếng Anh sơ cấp 2,7.9,2
GE103,Tiếng Anh sơ cấp 3,6.7,2
GE201,Tiếng Anh sơ trung cấp 1,6.6,2
MA101,"Logic, suy luận toán học và kỹ thuật đếm",3.3,3
MA104,Số và cấu trúc đại số,4.8,3
ML113,Triết học Mác - Lênin,9.1,3
ML114,Kinh tế chính trị Mác - Lênin,9.4,2
NA151,Khoa học môi trường,9.2,2
PG122,GDQP: Đường lối quân sự của Đảng,5.0,1
PG123,GDQP: Công tác quốc phòng - an ninh,7.0,1
PG124,GDQP: Quân sự chung,-1.0,1
PG125,GDQP: Kỹ thuật bắn súng,-1.0,1
SH131,Pháp luật đại cương,8.3,2
VL101,Tiếng Việt thực hành,7.8,2
CS110,Kỹ thuật số,4.1,2
MA120,Đại số tuyến tính,3.5,3
