Mã HP,Tên HP,Điểm,Số TC
CF212,Cấu trúc dữ liệu,3.9,3
CS100,Tin đại cương,6.8,2
CS102,Công dân số,5.5,2
CS110,Kỹ thuật số,6.8,2
CS121,Ngôn ngữ lập trình,4.0,3
CS122,Lập trình hướng đối tượng,5.0,3
CS212,Kiến trúc máy tính,5.2,3
EC102,Nhập môn kinh tế học,6.2,2
GE101,Tiếng Anh sơ cấp 1,8.3,2
GE102,Tiếng Anh sơ cấp 2,6.6,2
GE103,Tiếng Anh sơ cấp 3,5.6,2
GE201,Tiếng Anh sơ trung cấp 1,5.0,2
GE202,Tiếng Anh sơ trung cấp 2,-1.0,2
GE222,Tiếng Anh sơ trung cấp 2,5.1,2
GE231,Tiếng Anh trung cấp 1,0.0,2
GZ101,Tiếng Trung 1,0.0,2
GZ102,Tiếng Trung 2,0.0,2
IS222,Cơ sở dữ liệu,6.9,3
IS322,Hệ quản trị cơ sở dữ liệu,5.6,3
MA101,"Logic, suy luận toán học và kỹ thuật đếm",8.1,3
MA104,Số và cấu trúc đại số,4.7,3
MA110,Giải tích 1,0.0,3
MA111,Giải tích 2,4.1,3
MA120,Đại số tuyến tính,5.0,3
MA239,Xác suất thống kê,5.6,4
MI201,Toán rời rạc,5.8,3
MI322,Trí tuệ nhân tạo và công nghệ tri thức,0.0,3
ML113,Triết học Mác - Lênin,9.4,3
ML114,Kinh tế chính trị Mác - Lênin,5.8,2
ML115,Chủ nghĩa xã hội khoa học,8.0,2
ML202,Tư tưởng Hồ Chí Minh,6.0,2
ML204,Lịch sử Đảng,4.2,2
NA151,Khoa học môi trường,6.6,2
NW212,Mạng máy tính,0.0,2
PG106,GDTC: Bóng bàn cơ bản,0.0,1
PG113,GDTC: Bóng rổ cơ bản,3.6,1
PG118,GDTC: Thể dục cơ bản,10.0,1
PG120,Thể dục cơ bản nâng cao,0.0,1
SH131,Pháp luật đại cương,9.1,2
VL101,Tiếng Việt thực hành,5.7,2
AD314,Nhảy hiện đại,8.3,4
CS315,Nguyên lý hệ điều hành,8.0,3
IS332,Phân tích thiết kế hướng đối tượng,0.0,3
