Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,7.3,2
CS121,Ngôn ngữ lập trình,9.0,3
CS122,Lập trình hướng đối tượng,9.0,3
EC101,Kinh tế học đại cương,6.3,3
GE100,Tiếng Anh cho người mới bắt đầu,6.4,2
GE101A,Tiếng Anh sơ cấp 1,6.0,2
GE102A,Tiếng Anh sơ cấp 2,5.5,2
GE201A,Tiếng Anh sơ trung cấp 1,7.7,2
GE202A,Tiếng Anh sơ trung cấp 2,7.2,2
GJ101,Tiếng Nhật 1,5.0,2
GJ102,Tiếng Nhật 2,6.6,2
MA102,Toán cơ sở,5.1,3
ML111,Triết học Mác – Lênin,5.0,2
ML112,Kinh tế chính trị và CNXH khoa học,5.3,3
ML202,Tư tưởng Hồ Chí Minh,9.0,2
ML203,Đường lối cách mạng của Đảng CS Việt Nam,6.0,3
NA151,Khoa học môi trường,6.5,2
NW322A,Lập trình mạng,9.5,4
PG100,Giáo dục thể chất,7.5,4
PG121,Giáo dục quốc phòng,6.4,4
SE312,Kiểm thử và đảm bảo chất lượng phần mềm,8.3,3
SH131,Pháp luật đại cương,7.0,2
VL101,Tiếng Việt thực hành,6.4,2
CF212,Cấu trúc dữ liệu,7.5,3
CS110,Kỹ thuật số,5.7,2
CS212,Kiến trúc máy tính,7.5,3
CS223,Lập trình Java,9.0,3
CS224,Lập trình .Net,10.0,3
CS315,Nguyên lý hệ điều hành,8.0,3
CS316,Hệ điều hành Unix,7.3,3
CS324,Kỹ thuật lập trình,9.0,2
IS222,Cơ sở dữ liệu,6.8,3
IS322,Hệ quản trị cơ sở dữ liệu,7.0,3
IS332,Phân tích thiết kế hướng đối tượng,7.5,3
IS333,Phân tích thiết kế hệ thống thông tin,5.0,2
MA110,Giải tích 1,5.0,3
MA111,Giải tích 2,5.0,3
MA120,Đại số tuyến tính,3.4,3
MA222,Đại số đại cương,-1.0,2
MA231,Xác suất thống kê ứng dụng,5.6,4
MI201,Toán rời rạc,10.0,3
MI311,Mã hóa và an toàn dữ liệu,7.6,2
MI312,Đồ họa,6.0,2
MI321,Trí tuệ nhân tạo,8.3,3
MI414,Giao diện người máy,6.0,2
NW212,Mạng máy tính,7.5,2
NW312,Thiết kế và quản trị mạng,6.7,3
NW332,An toàn mạng,6.1,3
PE201,Tiếng Anh trong tin học 1A,6.5,2
PE302,Tiếng Anh trong tin học 1B,6.4,2
PE303,Tiếng Anh trong tin học 2A,5.4,2
PE404,Tiếng Anh trong tin học 2B,6.4,2
SE302,Công nghệ phần mềm,8.1,2
SM201,Phương pháp luận nghiên cứu khoa học,6.0,3
