Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,5.5,2
CS102,Công dân số,4.0,2
CS110,Kỹ thuật số,1.8,2
CS121,Ngôn ngữ lập trình,4.2,3
CS122,Lập trình hướng đối tượng,5.4,3
CS212,Kiến trúc máy tính,4.6,3
EC101,Kinh tế học đại cương,3.9,3
EC102,Nhập môn kinh tế học,4.0,2
GE101,Tiếng Anh sơ cấp 1,5.3,2
GE102,Tiếng Anh sơ cấp 2,4.8,2
GE103,Tiếng Anh sơ cấp 3,3.5,2
IS222,Cơ sở dữ liệu,1.2,3
IS322,Hệ quản trị cơ sở dữ liệu,-1.0,3
IS330,Dữ liệu lớn,6.0,2
MA101,"Logic, suy luận toán học và kỹ thuật đếm",3.9,3
MA104,Số và cấu trúc đại số,-1.0,3
MA110,Giải tích 1,-1.0,3
MA120,Đại số tuyến tính,3.4,3
MA231,Xác suất thống kê ứng dụng,4.0,4
MI201,Toán rời rạc,6.7,3
ML113,Triết học Mác - Lênin,6.4,3
ML114,Kinh tế chính trị Mác - Lênin,6.6,2
ML115,Chủ nghĩa xã hội khoa học,7.6,2
ML202,Tư tưởng Hồ Chí Minh,6.5,2
ML204,Lịch sử Đảng,5.8,2
NA151,Khoa học môi trường,7.1,2
NW212,Mạng máy tính,3.9,2
PG115,GDTC: Bóng chuyền cơ bản,-1.0,1
PG118,GDTC: Thể dục cơ bản,-1.0,1
SH131,Pháp luật đại cương,7.8,2
VL101,Tiếng Việt thực hành,6.7,2
AD212,Phương pháp hùng biện và các thủ thuật tranh biện,-1.0,3
AD216,Kỹ năng sống,6.1,3
AD312,Bóng đá,5.0,4
CS315,Nguyên lý hệ điều hành,5.6,3
CS321,Nhập môn khoa học dữ liệu,-1.0,2
