Mã HP,Tên HP,Điểm,Số TC
CS100A,Nhập môn khoa học máy tính,5.0,2
CS121,Ngôn ngữ lập trình,5.0,3
CS122,Lập trình hướng đối tượng,5.0,3
CS212A,Kiến trúc máy tính 1,5.6,2
CS311A,Hợp ngữ,5.0,2
EC101,Kinh tế học đại cương,5.2,3
FN201A,Lý thuyết tài chính tiền tệ,6.3,2
GE100,Tiếng Anh cho người mới bắt đầu,5.5,2
GE101A,Tiếng Anh sơ cấp 1,5.0,2
GE102A,Tiếng Anh sơ cấp 2,5.2,2
GE201A,Tiếng Anh sơ trung cấp 1,5.0,2
GE202A,Tiếng Anh sơ trung cấp 2,4.0,2
GF101,Tiếng Pháp 1,5.4,2
GF102,Tiếng Pháp 2,5.0,2
IS223A,Cơ sở dữ liệu 2,1.3,2
IS322E,Hệ quản trị cơ sở dữ liệu,5.0,4
MA100A,Toán 1,5.0,2
MA110A,Giải tích 1A,5.0,2
MA111A,Giải tích 2A,6.0,2
MA120A,Đại số tuyến tính 1,5.0,2
ML111,Triết học Mác – Lênin,7.2,2
ML112,Kinh tế chính trị và CNXH khoa học,5.7,3
ML202,Tư tưởng Hồ Chí Minh,7.5,2
ML203,Đường lối cách mạng của Đảng CS Việt Nam,8.5,3
NA151,Khoa học môi trường,5.0,2
NW312A,Thiết kế quản trị mạng,6.3,4
PG100,Giáo dục thể chất,6.7,4
PG121,Giáo dục quốc phòng,6.5,4
SH131,Pháp luật đại cương,6.0,2
AC201,Nguyên lý kế toán,5.0,3
AC210,Kế toán doanh nghiệp,7.8,3
AD211,Văn hóa Hà Nội,7.5,2
BA101,Quản trị học,6.2,2
BK201,Ngân hàng thương mại 1,0.0,3
CF212A,Cấu trúc dữ liệu 1,0.0,2
CS110,Kỹ thuật số,6.5,2
CS212A,Kiến trúc máy tính 1,5.6,2
CS224,Lập trình .Net,8.0,3
CS315,Nguyên lý hệ điều hành,6.0,3
CS316,Hệ điều hành Unix,6.3,3
EC202,Kinh tế vi mô,5.3,2
EC203,Kinh tế vĩ mô,5.3,2
FN211D,Nhập môn tài chính doanh nghiệp,5.8,2
FN221,Tài chính công,5.7,2
IS222,Cơ sở dữ liệu,4.3,3
IS223A,Cơ sở dữ liệu 2,1.3,2
IS322E,Hệ quản trị cơ sở dữ liệu,5.0,4
IS332,Phân tích thiết kế hướng đối tượng,6.3,3
IS333,Phân tích thiết kế hệ thống thông tin,5.2,2
IS424A,Lập trình cơ sở dữ liệu 1,5.0,4
IS487,CĐTN: Hệ thống thông tin quản lý,8.1,6
MA110A,Giải tích 1A,5.0,2
MA111A,Giải tích 2A,6.0,2
MA120A,Đại số tuyến tính 1,5.0,2
MA212,Phương trình vi phân,5.0,2
MA231,Xác suất thống kê ứng dụng,5.5,4
MI201,Toán rời rạc,5.0,3
MK201,Nguyên lý marketing,6.9,2
MK312,Quản trị thương hiệu,6.7,2
NW212,Mạng máy tính,5.8,2
NW312A,Thiết kế quản trị mạng,6.3,4
NW332A,An toàn mạng,6.4,4
PE201,Tiếng Anh trong tin học 1A,5.0,2
PE302,Tiếng Anh trong tin học 1B,4.4,2
SE302,Công nghệ phần mềm,5.0,2
