Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,2.5,2
EC102,Nhập môn kinh tế học,-1.0,2
GE111,Tiếng Anh sơ cấp 1,8.2,2
GE112,Tiếng Anh sơ cấp 2,6.7,2
GE121,Tiếng Anh sơ trung cấp 1,5.5,2
GE222,Tiếng Anh sơ trung cấp 2,6.1,2
GE231,Tiếng Anh trung cấp 1,0.0,2
GJ101,Tiếng Nhật 1,8.1,2
GJ102,Tiếng Nhật 2,4.8,2
MA101,"Logic, suy luận toán học và kỹ thuật đếm",4.5,3
MA104,Số và cấu trúc đại số,3.1,3
ML113,Triết học Mác - Lênin,8.7,3
ML114,Kinh tế chính trị Mác - Lênin,7.4,2
ML115,Chủ nghĩa xã hội khoa học,8.7,2
ML202,Tư tưởng Hồ Chí Minh,0.0,2
ML204,Lịch sử Đảng,7.9,2
NA151,Khoa học môi trường,-1.0,2
PG118,GDTC: Thể dục cơ bản,7.9,1
PG120,Thể dục cơ bản nâng cao,0.0,1
PG121,Giáo dục quốc phòng,6.1,4
SH131,Pháp luật đại cương,7.9,2
VL101,Tiếng Việt thực hành,7.6,2
CS110,Kỹ thuật số,-1.0,2
CS315,Nguyên lý hệ điều hành,0.0,3
IS222,Cơ sở dữ liệu,0.0,3
MA110,Giải tích 1,2.3,3
MA120,Đại số tuyến tính,3.8,3
