Mã HP,Tên HP,Điểm,Số TC
CF212,Cấu trúc dữ liệu,5.9,3
CS100,Tin đại cương,6.4,2
CS102,Công dân số,0.0,2
CS110,Kỹ thuật số,6.4,2
CS121,Ngôn ngữ lập trình,8.8,3
CS122,Lập trình hướng đối tượng,7.2,3
CS212,Kiến trúc máy tính,6.5,3
EC101,Kinh tế học đại cương,7.0,3
EC102,Nhập môn kinh tế học,6.8,2
GE101,Tiếng Anh sơ cấp 1,8.1,2
GE102,Tiếng Anh sơ cấp 2,7.6,2
GE103,Tiếng Anh sơ cấp 3,7.5,2
GE201,Tiếng Anh sơ trung cấp 1,7.7,2
GE222,Tiếng Anh sơ trung cấp 2,7.3,2
GE231,Tiếng Anh trung cấp 1,0.0,2
GZ101,Tiếng Trung 1,8.3,2
GZ102,Tiếng Trung 2,8.1,2
IS222,Cơ sở dữ liệu,6.0,3
IS314,Hệ thống thông tin,0.0,3
IS322,Hệ quản trị cơ sở dữ liệu,4.3,3
MA101,"Logic, suy luận toán học và kỹ thuật đếm",7.4,3
MA104,Số và cấu trúc đại số,3.0,3
MA110,Giải tích 1,0.0,3
MA120,Đại số tuyến tính,6.5,3
MA239,Xác suất thống kê,6.9,4
MI201,Toán rời rạc,5.8,3
MI322,Trí tuệ nhân tạo và công nghệ tri thức,6.9,3
ML113,Triết học Mác - Lênin,8.4,3
ML114,Kinh tế chính trị Mác - Lênin,9.0,2
ML115,Chủ nghĩa xã hội khoa học,8.6,2
ML202,Tư tưởng Hồ Chí Minh,0.0,2
ML204,Lịch sử Đảng,7.2,2
NA151,Khoa học môi trường,8.1,2
SE302,Công nghệ phần mềm,6.7,2
SH131,Pháp luật đại cương,8.4,2
VL101,Tiếng Việt thực hành,7.9,2
AD216,Kỹ năng sống,9.2,3
CF301,Ngôn ngữ hình thức và Otomat,5.0,3
CS224,Lập trình .Net,-1.0,3
CS314,Lập trình ứng dụng di động,0.0,2
CS315,Nguyên lý hệ điều hành,-1.0,3
CS321,Nhập môn khoa học dữ liệu,-1.0,2
IM206,ứng dụng Excel,0.0,2
IS332,Phân tích thiết kế hướng đối tượng,6.7,3
