Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,4.7,2
CS101,Công dân số,10.0,2
CS121,Ngôn ngữ lập trình,8.6,3
CS122,Lập trình hướng đối tượng,1.2,3
CS320,Học máy,-1.0,3
EC102,Nhập môn kinh tế học,6.8,2
GE101,Tiếng Anh sơ cấp 1,3.2,2
GF101,Tiếng Pháp 1,1.2,2
GF102,Tiếng Pháp 2,2.9,2
MA101,"Logic, suy luận toán học và kỹ thuật đếm",7.3,3
MA104,Số và cấu trúc đại số,-1.0,3
ML113,Triết học Mác - Lênin,10.0,3
ML114,Kinh tế chính trị Mác - Lênin,9.2,2
ML115,Chủ nghĩa xã hội khoa học,9.8,2
ML202,Tư tưởng Hồ Chí Minh,9.4,2
ML204,Lịch sử Đảng,9.9,2
NA151,Khoa học môi trường,9.3,2
PG121,Giáo dục quốc phòng,6.4,4
SH131,Pháp luật đại cương,8.2,2
VL101,Tiếng Việt thực hành,9.5,2
AD241,Dẫn chương trình (MC),-1.0,3
AD312,Bóng đá,8.0,4
CF212,Cấu trúc dữ liệu,-1.0,3
CS110,Kỹ thuật số,8.2,2
CS212,Kiến trúc máy tính,-1.0,3
CS321,Nhập môn khoa học dữ liệu,-1.0,2
IS222,Cơ sở dữ liệu,1.2,3
MA110,Giải tích 1,-1.0,3
MA120,Đại số tuyến tính,4.0,3
MI201,Toán rời rạc,-1.0,3
