Mã HP,Tên HP,Điểm,Số TC
CS100,Tin đại cương,3.7,2
CS121,Ngôn ngữ lập trình,-1.0,3
GE101,Tiếng Anh sơ cấp 1,-1.0,2
MA103,Số và cấu trúc đại số,-1.0,2
ML111,Triết học Mác – Lênin,-1.0,2
ML112,Kinh tế chính trị và CNXH khoa học,-1.0,3
NA151,Khoa học môi trường,-1.0,2
PG122,GDQP: Đường lối quân sự của Đảng,-1.0,1
PG123,GDQP: Công tác quốc phòng - an ninh,4.2,1
PG124,GDQP: Quân sự chung,7.0,1
PG125,GDQP: Kỹ thuật bắn súng,7.0,1
SH131,Pháp luật đại cương,2.0,2
VL101,Tiếng Việt thực hành,3.2,2
MA110,Giải tích 1,-1.0,3
MA120,Đại số tuyến tính,-1.0,3
