Mã HP,Tên HP,Điểm,Số TC
CF212,Cấu trúc dữ liệu,7.0,3
CF231,Lý thuyết thông tin và mã hóa,2.6,2
CS100,Tin đại cương,1.2,2
CS110,Kỹ thuật số,4.7,2
CS121,Ngôn ngữ lập trình,5.9,3
CS122,Lập trình hướng đối tượng,8.0,3
CS212,Kiến trúc máy tính,4.7,3
EC101,Kinh tế học đại cương,5.1,3
EC102,Nhập môn kinh tế học,4.6,2
GE101,Tiếng Anh sơ cấp 1,8.3,2
GE102,Tiếng Anh sơ cấp 2,7.5,2
GE103,Tiếng Anh sơ cấp 3,-1.0,2
GF101,Tiếng Pháp 1,6.1,2
GF102,Tiếng Pháp 2,4.0,2
IS222,Cơ sở dữ liệu,5.1,3
IS314,Hệ thống thông tin,7.6,3
IS322,Hệ quản trị cơ sở dữ liệu,5.4,3
IT333,Công nghệ Web,2.9,3
MA101,"Logic, suy luận toán học và kỹ thuật đếm",2.9,3
MA104,Số và cấu trúc đại số,3.0,3
MA110,Giải tích 1,5.4,3
MA111,Giải tích 2,3.1,3
MA120,Đại số tuyến tính,5.0,3
MA231,Xác suất thống kê ứng dụng,5.9,4
MI201,Toán rời rạc,6.7,3
MI322,Trí tuệ nhân tạo và công nghệ tri thức,6.4,3
ML111,Triết học Mác – Lênin,7.5,2
ML112,Kinh tế chính trị và CNXH khoa học,1.6,3
ML113,Triết học Mác - Lênin,7.3,3
ML114,Kinh tế chính trị Mác - Lênin,-1.0,2
ML115,Chủ nghĩa xã hội khoa học,7.2,2
ML202,Tư tưởng Hồ Chí Minh,7.9,2
ML204,Lịch sử Đảng,4.7,2
NA151,Khoa học môi trường,6.6,2
NW212,Mạng máy tính,4.0,2
PG122,GDQP: Đường lối quân sự của Đảng,2.1,1
PG123,GDQP: Công tác quốc phòng - an ninh,5.0,1
PG124,GDQP: Quân sự chung,6.0,1
PG125,GDQP: Kỹ thuật bắn súng,6.0,1
SH131,Pháp luật đại cương,5.4,2
AD212,Phương pháp hùng biện và các thủ thuật tranh biện,2.4,3
AD215,Ứng dụng PowerPoint,7.4,3
AD216,Kỹ năng sống,9.5,3
AD241,Dẫn chương trình (MC),9.2,3
AD243,Hội họa cơ bản,8.5,3
CS223,Lập trình Java,5.0,3
CS314,Lập trình ứng dụng di động,7.0,2
CS315,Nguyên lý hệ điều hành,4.9,3
CS320,Học máy,2.2,3
IM206,ứng dụng Excel,-1.0,2
IP404,Thực tập ngành CNTT,8.5,2
IS332,Phân tích thiết kế hướng đối tượng,6.6,3
IT380,Dự án Công nghệ thông tin,2.7,2
MI312,Đồ họa,6.0,2
